season,team_id,group_id,group_name,min,net_rating,off_rating,def_rating,pace,minutes_bucket,net_rating_bucket,pace_bucket
2023-24,1610612737,-203992-1629027-1629726-1630168-1630552-,B. Bogdanovic - T. Young - G. Mathews - O. Okongwu - J. Johnson,83.3,5.4,108.6,103.2,107.17,low,good,very_fast
2023-24,1610612738,-201143-204001-1627759-1628401-1630573-,A. Horford - K. Porzingis - J. Brown - D. White - S. Hauser,82.2,19.4,114.4,94.9,102.81,low,elite,fast
2023-24,1610612737,-203992-1627749-1629631-1630168-1630180-,B. Bogdanovic - D. Murray - D. Hunter - O. Okongwu - S. Bey,81.9,9.8,132.8,123.0,103.74,low,good,fast
2023-24,1610612746,-201935-202331-1627826-1629599-1629611-,J. Harden - P. George - I. Zubac - A. Coffey - T. Mann,81.5,-11.9,111.9,123.8,100.08,low,poor,fast
2023-24,1610612743,-201599-202704-1627750-1631128-1631212-,D. Jordan - R. Jackson - J. Murray - C. Braun - P. Watson,81.4,-6.2,111.4,117.6,99.12,low,poor,average
2023-24,1610612753,-203914-1628371-1629021-1630175-1630532-,G. Harris - J. Isaac - M. Wagner - C. Anthony - F. Wagner,80.7,21.1,111.4,90.3,96.12,low,elite,average
2023-24,1610612753,-204060-1628365-1628371-1629021-1630175-,J. Ingles - M. Fultz - J. Isaac - M. Wagner - C. Anthony,80.2,4.3,105.5,101.3,96.7,low,average,average
2023-24,1610612751,-203471-1627827-1628969-1629651-1629661-,D. Schroder - D. Finney-Smith - M. Bridges - N. Claxton - C. Johnson,79.7,-3.1,112.6,115.7,95.77,low,average,average
2023-24,1610612761,-203471-1627751-1627783-1629018-1630567-,D. Schroder - J. Poeltl - P. Siakam - G. Trent Jr. - S. Barnes,79.6,1.9,112.8,110.9,99.16,low,average,average
2023-24,1610612745,-1628415-1630224-1630578-1631095-1641708-,D. Brooks - J. Green - A. Sengun - J. Smith Jr. - A. Thompson,79.5,-12.2,115.0,127.2,99.31,low,poor,average
2023-24,1610612748,-200768-202710-1628389-1629130-1629312-,K. Lowry - J. Butler - B. Adebayo - D. Robinson - H. Highsmith,79.4,10.8,122.0,111.1,98.6,low,good,average
2023-24,1610612764,-1626145-1628398-1629655-1630557-1641731-,T. Jones - K. Kuzma - D. Gafford - C. Kispert - B. Coulibaly,79.1,-14.2,101.8,115.9,105.3,low,poor,very_fast
2023-24,1610612745,-201145-1628988-1631095-1641708-1641715-,J. Green - A. Holiday - J. Smith Jr. - A. Thompson - C. Whitmore,79.0,-12.3,100.0,112.3,104.15,low,poor,fast
2023-24,1610612766,-202330-1629023-1630163-1631109-1641706-,G. Hayward - P. Washington - L. Ball - M. Williams - B. Miller,78.8,-2.3,113.4,115.8,100.21,low,average,fast
2023-24,1610612747,-2544-203076-1626156-1627752-1631108-,L. James - A. Davis - D. Russell - T. Prince - M. Christie,78.5,9.7,114.9,105.3,105.43,low,good,very_fast
2023-24,1610612740,-1626204-1629627-1630230-1630530-1630631-,L. Nance Jr. - Z. Williamson - N. Marshall - T. Murphy III - J. Alvarado,78.2,29.4,119.3,89.9,103.99,low,elite,fast
2023-24,1610612748,-200768-202710-1628997-1629130-1631115-,K. Lowry - J. Butler - C. Martin - D. Robinson - O. Robinson,78.2,2.8,112.5,109.7,93.93,low,average,slow
2023-24,1610612756,-201142-201569-1626164-1628960-1629234-,K. Durant - E. Gordon - D. Booker - G. Allen - D. Eubanks,77.6,-7.8,113.5,121.3,106.74,low,poor,very_fast
2023-24,1610612752,-1628404-1628973-1628978-1630173-1630540-,J. Hart - J. Brunson - D. DiVincenzo - P. Achiuwa - M. McBride,77.5,0.9,111.9,111.0,99.71,low,average,average
2023-24,1610612737,-203991-203992-1627749-1629631-1630180-,C. Capela - B. Bogdanovic - D. Murray - D. Hunter - S. Bey,77.4,6.8,118.2,111.4,100.13,low,good,fast
2023-24,1610612745,-201145-1627832-1628415-1630224-1630578-,J. Green - F. VanVleet - D. Brooks - J. Green - A. Sengun,77.0,5.0,120.9,115.9,101.93,low,average,fast
2023-24,1610612759,-1626224-1629640-1631103-1631104-1641705-,C. Osman - K. Johnson - M. Branham - B. Wesley - V. Wembanyama,75.4,-4.2,95.2,99.4,105.42,low,average,very_fast
2023-24,1610612755,-202699-1626162-1629001-1630178-1630194-,T. Harris - K. Oubre Jr. - D. Melton - T. Maxey - P. Reed,74.5,12.7,124.8,112.2,99.61,low,good,average
2023-24,1610612753,-204060-1628371-1629021-1630175-1630532-,J. Ingles - J. Isaac - M. Wagner - C. Anthony - F. Wagner,74.3,21.2,125.9,104.6,96.54,low,elite,average
2023-24,1610612756,-201142-201569-203994-1628960-1629006-,K. Durant - E. Gordon - J. Nurkic - G. Allen - J. Okogie,73.9,12.7,121.9,109.2,101.34,low,good,fast
2023-24,1610612743,-203484-203932-203999-1629008-1631128-,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - C. Braun,73.3,-5.0,93.7,98.7,103.81,low,poor,fast
2023-24,1610612757,-203924-1629028-1630219-1631101-1641739-,J. Grant - D. Ayton - S. Mays - S. Sharpe - T. Camara,73.2,2.0,110.1,108.1,97.4,low,average,average
2023-24,1610612766,-203995-1628970-1629684-1630197-1641706-,V. Micic - M. Bridges - G. Williams - A. Pokusevski - B. Miller,72.5,3.5,109.4,105.9,100.02,low,average,fast
2023-24,1610612754,-204456-1627741-1630167-1630543-1631097-,T. McConnell - B. Hield - O. Toppin - I. Jackson - B. Mathurin,72.3,13.5,126.5,112.9,102.92,low,good,fast
2023-24,1610612762,-203903-1628374-1631117-1631323-1641718-,J. Clarkson - L. Markkanen - W. Kessler - S. Fontecchio - K. George,72.0,7.6,106.3,98.7,104.67,low,good,fast
2023-24,1610612761,-203482-1629018-1629628-1630193-1630534-,K. Olynyk - G. Trent Jr. - R. Barrett - I. Quickley - O. Agbaji,71.9,0.9,112.8,111.9,108.1,low,average,very_fast
2023-24,1610612752,-203944-1628392-1628404-1628973-1628978-,J. Randle - I. Hartenstein - J. Hart - J. Brunson - D. DiVincenzo,71.8,13.8,126.7,112.9,109.7,low,good,very_fast
2023-24,1610612746,-201566-201935-202331-202695-1627826-,R. Westbrook - J. Harden - P. George - K. Leonard - I. Zubac,71.5,-26.7,85.2,111.9,100.77,low,poor,fast
2023-24,1610612741,-201942-202696-203083-1629632-1630245-,D. DeRozan - N. Vucevic - A. Drummond - C. White - A. Dosunmu,71.4,-5.5,108.1,113.6,99.1,low,poor,average
2023-24,1610612746,-201566-201935-1626181-1628464-1629599-,R. Westbrook - J. Harden - N. Powell - D. Theis - A. Coffey,70.9,-9.0,122.4,131.4,105.55,low,poor,very_fast
2023-24,1610612760,-1628983-1630581-1631096-1631114-1641717-,S. Gilgeous-Alexander - J. Giddey - C. Holmgren - J. Williams - C. Wallace,70.9,16.2,115.0,98.8,111.39,low,elite,very_fast
2023-24,1610612762,-203482-203903-1628381-1630534-1641718-,K. Olynyk - J. Clarkson - J. Collins - O. Agbaji - K. George,70.6,-7.1,98.7,105.7,104.65,low,poor,fast
2023-24,1610612766,-202722-1629684-1630208-1630544-1641706-,D. Bertans - G. Williams - N. Richards - T. Mann - B. Miller,70.6,-23.8,96.5,120.3,95.25,low,poor,average
2023-24,1610612758,-203084-1627734-1628370-1630558-1631099-,H. Barnes - D. Sabonis - M. Monk - D. Mitchell - K. Murray,70.0,2.1,113.8,111.7,107.31,low,average,very_fast
2023-24,1610612744,-201939-202691-203110-203952-1631218-,S. Curry - K. Thompson - D. Green - A. Wiggins - T. Jackson-Davis,69.5,28.3,118.1,89.8,107.81,low,elite,very_fast
2023-24,1610612759,-1628380-1630170-1630200-1630577-1631110-,Z. Collins - D. Vassell - T. Jones - J. Champagnie - J. Sochan,69.3,-3.3,92.7,96.0,103.59,low,average,fast
2023-24,1610612764,-1626145-1628398-1628963-1629673-1630166-,T. Jones - K. Kuzma - M. Bagley III - J. Poole - D. Avdija,68.9,-13.9,98.7,112.6,110.03,low,poor,very_fast
2023-24,1610612740,-203468-1626204-1627742-1630529-1630530-,C. McCollum - L. Nance Jr. - B. Ingram - H. Jones - T. Murphy III,68.7,24.3,117.8,93.5,99.19,low,elite,average
2023-24,1610612763,-203935-1628991-1630214-1630217-1630533-,M. Smart - J. Jackson Jr. - X. Tillman - D. Bane - Z. Williams,68.2,-5.3,94.7,100.0,104.82,low,poor,fast
2023-24,1610612765,-1628963-1630165-1630191-1630595-1641709-,M. Bagley III - K. Hayes - I. Stewart - C. Cunningham - A. Thompson,68.0,-3.9,112.9,116.8,97.78,low,average,average
2023-24,1610612755,-202699-203496-203954-1629001-1630178-,T. Harris - R. Covington - J. Embiid - D. Melton - T. Maxey,67.9,-11.0,116.3,127.3,98.98,low,poor,average
2023-24,1610612757,-203924-1629014-1630703-1641739-1641871-,J. Grant - A. Simons - S. Henderson - T. Camara - D. Reath,67.3,-47.8,84.6,132.4,101.71,low,poor,fast
2023-24,1610612756,-201142-203078-203994-1626220-1628960-,K. Durant - B. Beal - J. Nurkic - R. O'Neale - G. Allen,67.1,11.0,123.7,112.8,100.16,low,good,fast
2023-24,1610612741,-201942-202696-1627936-1629632-1629750-,D. DeRozan - N. Vucevic - A. Caruso - C. White - J. Green,66.9,-2.0,123.2,125.2,97.94,low,average,average
2023-24,1610612743,-203200-203932-203999-1627750-1629008-,J. Holiday - A. Gordon - N. Jokic - J. Murray - M. Porter Jr.,66.0,12.0,116.5,104.5,98.87,low,good,average
2023-24,1610612761,-203482-1629018-1630193-1630534-1641711-,K. Olynyk - G. Trent Jr. - I. Quickley - O. Agbaji - G. Dick,65.3,-26.2,93.1,119.3,104.8,low,poor,fast
2023-24,1610612759,-1628380-1629640-1630170-1631103-1631110-,Z. Collins - K. Johnson - D. Vassell - M. Branham - J. Sochan,64.9,-33.6,89.4,123.0,110.58,low,poor,very_fast
2023-24,1610612745,-1627832-1628415-1629111-1630224-1641708-,F. VanVleet - D. Brooks - J. Landale - J. Green - A. Thompson,64.8,1.5,106.2,104.7,109.23,low,average,very_fast
2023-24,1610612743,-203484-203999-1627750-1629008-1631212-,K. Caldwell-Pope - N. Jokic - J. Murray - M. Porter Jr. - P. Watson,64.3,3.6,117.3,113.6,101.1,low,average,fast
2023-24,1610612746,-201935-202331-202695-1628464-1629611-,J. Harden - P. George - K. Leonard - D. Theis - T. Mann,63.9,-3.0,106.3,109.3,96.09,low,average,average
2023-24,1610612763,-1628379-1628991-1629723-1630583-1631246-,L. Kennard - J. Jackson Jr. - J. Konchar - S. Aldama - V. Williams Jr.,63.8,11.8,121.1,109.3,96.65,low,good,average
2023-24,1610612737,-203991-203992-1627749-1629027-1630180-,C. Capela - B. Bogdanovic - D. Murray - T. Young - S. Bey,63.7,7.0,120.0,113.0,104.69,low,good,fast
2023-24,1610612750,-203497-1629638-1629675-1630162-1630183-,R. Gobert - N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels,63.7,5.3,93.6,88.3,107.4,low,good,very_fast
2023-24,1610612758,-1626168-1627734-1628370-1630558-1631099-,T. Lyles - D. Sabonis - M. Monk - D. Mitchell - K. Murray,63.7,25.9,119.0,93.1,108.19,low,elite,very_fast
2023-24,1610612744,-101108-201939-202691-1626172-1630228-,C. Paul - S. Curry - K. Thompson - K. Looney - J. Kuminga,63.4,24.6,127.0,102.3,102.57,low,elite,fast
2023-24,1610612746,-201935-202695-1626181-1627826-1629611-,J. Harden - K. Leonard - N. Powell - I. Zubac - T. Mann,63.3,-4.7,110.2,114.8,96.99,low,average,average
2023-24,1610612753,-1628976-1630532-1630591-1631094-1641710-,W. Carter Jr. - F. Wagner - J. Suggs - P. Banchero - A. Black,63.2,1.5,105.2,103.7,102.58,low,average,fast
2023-24,1610612752,-1628404-1628973-1628978-1630173-1630579-,J. Hart - J. Brunson - D. DiVincenzo - P. Achiuwa - J. Sims,63.0,16.1,116.1,100.0,93.72,low,elite,slow
2023-24,1610612752,-203944-1628404-1628973-1629011-1630193-,J. Randle - J. Hart - J. Brunson - M. Robinson - I. Quickley,62.7,27.7,125.4,97.7,99.19,low,elite,average
2023-24,1610612742,-203501-1629029-1629684-1630182-1641726-,T. Hardaway Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,62.6,-3.2,123.0,126.1,103.12,low,average,fast
2023-24,1610612737,-202083-203992-1629027-1630168-1630180-,W. Matthews - B. Bogdanovic - T. Young - O. Okongwu - S. Bey,62.6,7.9,121.2,113.3,102.36,low,good,fast
2023-24,1610612743,-202704-1627750-1630192-1631128-1631212-,R. Jackson - J. Murray - Z. Nnaji - C. Braun - P. Watson,62.6,-3.5,93.4,96.9,96.67,low,average,average
2023-24,1610612750,-201144-203497-1626157-1628972-1629638-,M. Conley - R. Gobert - K. Towns - T. Brown Jr. - N. Alexander-Walker,62.4,29.0,121.8,92.8,95.78,low,elite,average
2023-24,1610612748,-1626196-1628389-1628997-1629130-1631170-,J. Richardson - B. Adebayo - C. Martin - D. Robinson - J. Jaquez Jr.,62.3,-4.6,115.6,120.2,94.79,low,average,slow
2023-24,1610612744,-101108-203967-1627780-1630228-1630541-,C. Paul - D. Saric - G. Payton II - J. Kuminga - M. Moody,62.3,-12.2,101.5,113.7,100.57,low,poor,fast
2023-24,1610612760,-203995-1630598-1631096-1631114-1641717-,V. Micic - A. Wiggins - C. Holmgren - J. Williams - C. Wallace,62.0,15.7,115.7,100.0,98.79,low,elite,average
2023-24,1610612741,-201942-203083-1627936-1629632-1630245-,D. DeRozan - A. Drummond - A. Caruso - C. White - A. Dosunmu,61.8,0.7,112.4,111.7,99.84,low,average,average
2023-24,1610612745,-201145-1627832-1628415-1630224-1631095-,J. Green - F. VanVleet - D. Brooks - J. Green - J. Smith Jr.,61.8,-20.9,99.2,120.2,101.82,low,poor,fast
2023-24,1610612739,-1628386-1629622-1629636-1630171-1630596-,J. Allen - M. Strus - D. Garland - I. Okoro - E. Mobley,61.7,8.2,118.4,110.2,98.35,low,good,average
2023-24,1610612766,-202330-1626179-1629023-1630163-1631109-,G. Hayward - T. Rozier - P. Washington - L. Ball - M. Williams,61.7,-17.5,109.7,127.2,105.08,low,poor,very_fast
2023-24,1610612737,-1627749-1628981-1629631-1629726-1630249-,D. Murray - B. Fernando - D. Hunter - G. Mathews - V. Krejci,61.6,-0.9,120.6,121.5,101.72,low,average,fast
2023-24,1610612741,-201942-202696-1627936-1628470-1630245-,D. DeRozan - N. Vucevic - A. Caruso - T. Craig - A. Dosunmu,61.3,-11.0,114.2,125.2,97.89,low,poor,average
2023-24,1610612757,-203924-1629028-1629680-1630703-1631101-,J. Grant - D. Ayton - M. Thybulle - S. Henderson - S. Sharpe,61.1,-25.1,89.8,114.8,100.19,low,poor,fast
2023-24,1610612747,-2544-203076-1626156-1629629-1630559-,L. James - A. Davis - D. Russell - C. Reddish - A. Reaves,60.7,-3.6,117.7,121.3,101.68,low,average,fast
2023-24,1610612737,-203992-1629027-1629726-1630168-1630180-,B. Bogdanovic - T. Young - G. Mathews - O. Okongwu - S. Bey,60.6,24.7,131.5,106.9,103.37,low,elite,fast
2023-24,1610612739,-1627747-1628386-1629622-1629636-1630596-,C. LeVert - J. Allen - M. Strus - D. Garland - E. Mobley,60.5,-1.5,104.0,105.5,100.7,low,average,fast
2023-24,1610612766,-1626179-1628970-1630208-1631121-1641706-,T. Rozier - M. Bridges - N. Richards - B. McGowens - B. Miller,60.4,-10.6,116.0,126.6,98.89,low,poor,average
2023-24,1610612752,-203944-1628973-1628978-1629628-1630579-,J. Randle - J. Brunson - D. DiVincenzo - R. Barrett - J. Sims,60.3,-18.4,121.3,139.7,98.76,low,poor,average
2023-24,1610612739,-1628386-1629622-1629731-1630171-1641854-,J. Allen - M. Strus - D. Wade - I. Okoro - C. Porter Jr.,60.2,11.4,125.6,114.3,94.16,low,good,slow
2023-24,1610612761,-203482-1628971-1630534-1630567-1641711-,K. Olynyk - B. Brown - O. Agbaji - S. Barnes - G. Dick,60.1,-12.5,113.6,126.1,106.14,low,poor,very_fast
2023-24,1610612758,-203084-1627734-1628368-1630558-1631099-,H. Barnes - D. Sabonis - D. Fox - D. Mitchell - K. Murray,60.1,23.8,131.0,107.2,101.43,low,elite,fast
2023-24,1610612741,-201942-203083-1627936-1629632-1630172-,D. DeRozan - A. Drummond - A. Caruso - C. White - P. Williams,60.1,-5.1,105.6,110.7,98.64,low,poor,average
2023-24,1610612760,-1628983-1629652-1630581-1631096-1641717-,S. Gilgeous-Alexander - L. Dort - J. Giddey - C. Holmgren - C. Wallace,60.1,4.0,124.6,120.6,102.68,low,average,fast
2023-24,1610612756,-201142-203994-1626164-1628960-1629006-,K. Durant - J. Nurkic - D. Booker - G. Allen - J. Okogie,59.8,8.3,113.8,105.6,102.69,low,good,fast
2023-24,1610612747,-2544-203076-1627752-1629060-1630559-,L. James - A. Davis - T. Prince - R. Hachimura - A. Reaves,59.8,-1.3,116.9,118.3,102.72,low,average,fast
2023-24,1610612756,-201142-203994-1626164-1626220-1628960-,K. Durant - J. Nurkic - D. Booker - R. O'Neale - G. Allen,59.7,1.5,110.7,109.2,105.31,low,average,very_fast
2023-24,1610612748,-200768-201567-202710-1628997-1631170-,K. Lowry - K. Love - J. Butler - C. Martin - J. Jaquez Jr.,59.3,3.8,123.8,120.0,97.92,low,average,average
2023-24,1610612762,-203903-1628374-1628381-1629012-1641718-,J. Clarkson - L. Markkanen - J. Collins - C. Sexton - K. George,59.2,7.2,123.0,115.7,106.19,low,good,very_fast
2023-24,1610612748,-202710-1626179-1628389-1629312-1629639-,J. Butler - T. Rozier - B. Adebayo - H. Highsmith - T. Herro,59.1,-5.6,114.0,119.7,98.74,low,poor,average
2023-24,1610612751,-203915-1627827-1628969-1629661-1630549-,S. Dinwiddie - D. Finney-Smith - M. Bridges - C. Johnson - D. Sharpe,59.0,41.5,129.2,87.7,98.52,low,elite,average
2023-24,1610612746,-201566-202331-202695-1627826-1629611-,R. Westbrook - P. George - K. Leonard - I. Zubac - T. Mann,58.9,6.9,118.0,111.0,103.86,low,good,fast
2023-24,1610612744,-201939-202691-203952-203967-1626172-,S. Curry - K. Thompson - A. Wiggins - D. Saric - K. Looney,58.2,-21.0,115.7,136.7,99.39,low,poor,average
2023-24,1610612749,-203081-203109-203507-1626171-1627736-,D. Lillard - J. Crowder - G. Antetokounmpo - B. Portis - M. Beasley,57.9,-10.0,112.7,122.7,105.23,low,poor,very_fast
2023-24,1610612743,-203200-1627750-1630192-1631128-1631212-,J. Holiday - J. Murray - Z. Nnaji - C. Braun - P. Watson,57.4,-4.4,117.0,121.4,95.72,low,average,average
2023-24,1610612739,-1627747-1627777-1628378-1628386-1630171-,C. LeVert - G. Niang - D. Mitchell - J. Allen - I. Okoro,57.3,22.8,126.8,104.0,105.59,low,elite,very_fast
2023-24,1610612749,-201976-203507-1626171-1626192-1631260-,P. Beverley - G. Antetokounmpo - B. Portis - P. Connaughton - A. Green,57.1,-3.5,107.9,111.4,95.9,low,average,average
2023-24,1610612762,-203482-1628374-1629012-1629659-1631323-,K. Olynyk - L. Markkanen - C. Sexton - T. Horton-Tucker - S. Fontecchio,56.9,-5.6,114.0,119.5,108.42,low,poor,very_fast
2023-24,1610612746,-201935-202331-1626181-1627826-1629611-,J. Harden - P. George - N. Powell - I. Zubac - T. Mann,56.5,-0.9,100.8,101.7,100.26,low,average,fast
2023-24,1610612741,-201942-203083-1628470-1628975-1630245-,D. DeRozan - A. Drummond - T. Craig - J. Carter - A. Dosunmu,56.3,-29.7,82.8,112.5,106.54,low,poor,very_fast
2023-24,1610612738,-201143-201950-204001-1627759-1628369-,A. Horford - J. Holiday - K. Porzingis - J. Brown - J. Tatum,55.9,17.2,118.0,100.8,105.21,low,elite,very_fast
2023-24,1610612753,-203914-1629048-1630532-1631094-1641710-,G. Harris - G. Bitadze - F. Wagner - P. Banchero - A. Black,55.3,-3.7,100.9,104.5,96.31,low,average,average
2023-24,1610612749,-201572-203081-203109-1626171-1627736-,B. Lopez - D. Lillard - J. Crowder - B. Portis - M. Beasley,55.3,3.1,109.6,106.5,102.9,low,average,fast
2023-24,1610612747,-203076-1626156-1627752-1629060-1629629-,A. Davis - D. Russell - T. Prince - R. Hachimura - C. Reddish,55.2,3.7,107.9,104.1,107.74,low,average,very_fast
2023-24,1610612748,-200768-1628389-1629639-1631107-1631170-,K. Lowry - B. Adebayo - T. Herro - N. Jovic - J. Jaquez Jr.,55.2,5.2,103.5,98.3,100.03,low,good,fast
2023-24,1610612739,-1627747-1628378-1628386-1629622-1629731-,C. LeVert - D. Mitchell - J. Allen - M. Strus - D. Wade,55.2,34.8,121.7,86.9,105.31,low,elite,very_fast
2023-24,1610612738,-201143-201950-204001-1627759-1628401-,A. Horford - J. Holiday - K. Porzingis - J. Brown - D. White,55.1,13.6,127.0,113.4,104.95,low,good,fast
2023-24,1610612766,-202722-203995-1628970-1629684-1641706-,D. Bertans - V. Micic - M. Bridges - G. Williams - B. Miller,55.1,-17.9,104.8,122.7,105.84,low,poor,very_fast
2023-24,1610612751,-203471-1628969-1629651-1629661-1630560-,D. Schroder - M. Bridges - N. Claxton - C. Johnson - C. Thomas,55.0,-2.4,108.9,111.3,99.14,low,average,average
2023-24,1610612754,-1626167-1627741-1628971-1630169-1630174-,M. Turner - B. Hield - B. Brown - T. Haliburton - A. Nesmith,54.9,15.6,136.7,121.1,111.95,low,elite,very_fast
2023-24,1610612764,-1626158-1628398-1629673-1630166-1630557-,R. Holmes - K. Kuzma - J. Poole - D. Avdija - C. Kispert,54.9,16.5,128.7,112.2,100.61,low,elite,fast
2023-24,1610612760,-1628983-1629026-1630198-1631119-1641717-,S. Gilgeous-Alexander - K. Williams - I. Joe - J. Williams - C. Wallace,54.7,35.6,124.0,88.3,105.68,low,elite,very_fast
2023-24,1610612739,-1628378-1628386-1629622-1629636-1629731-,D. Mitchell - J. Allen - M. Strus - D. Garland - D. Wade,54.6,19.8,120.7,100.9,101.51,low,elite,fast
2023-24,1610612754,-1626167-1628971-1630169-1630174-1631097-,M. Turner - B. Brown - T. Haliburton - A. Nesmith - B. Mathurin,54.5,-7.3,116.4,123.7,101.25,low,poor,fast
2023-24,1610612752,-203944-1628404-1628973-1628978-1629011-,J. Randle - J. Hart - J. Brunson - D. DiVincenzo - M. Robinson,54.5,12.0,122.7,110.7,97.83,low,good,average
2023-24,1610612762,-203903-1628374-1628381-1629012-1631323-,J. Clarkson - L. Markkanen - J. Collins - C. Sexton - S. Fontecchio,54.4,-17.2,101.6,118.8,105.36,low,poor,very_fast
2023-24,1610612749,-203081-203507-1626171-1626192-1627736-,D. Lillard - G. Antetokounmpo - B. Portis - P. Connaughton - M. Beasley,54.1,24.5,132.8,108.3,106.48,low,elite,very_fast
2023-24,1610612753,-203914-204060-1629021-1630175-1630532-,G. Harris - J. Ingles - M. Wagner - C. Anthony - F. Wagner,53.7,-8.8,111.2,120.0,100.92,low,poor,fast
2023-24,1610612756,-201142-201569-203078-1626164-1628960-,K. Durant - E. Gordon - B. Beal - D. Booker - G. Allen,53.6,27.1,137.2,110.1,107.4,low,elite,very_fast
2023-24,1610612761,-1627751-1627783-1629628-1630193-1630567-,J. Poeltl - P. Siakam - R. Barrett - I. Quickley - S. Barnes,53.5,6.7,121.0,114.3,106.83,low,good,very_fast
2023-24,1610612746,-201935-202331-1626181-1627826-1629599-,J. Harden - P. George - N. Powell - I. Zubac - A. Coffey,53.4,1.6,104.3,102.7,101.6,low,average,fast
2023-24,1610612743,-203484-203932-203999-1629008-1631221-,K. Caldwell-Pope - A. Gordon - N. Jokic - M. Porter Jr. - C. Gillespie,52.6,32.0,131.1,99.1,96.29,low,elite,average
2023-24,1610612758,-203084-1627734-1628368-1628989-1630537-,H. Barnes - D. Sabonis - D. Fox - K. Huerter - C. Duarte,52.4,10.5,122.6,112.1,97.53,low,good,average
2023-24,1610612757,-203924-1627763-1629014-1629028-1641739-,J. Grant - M. Brogdon - A. Simons - D. Ayton - T. Camara,52.3,-6.9,113.9,120.8,98.16,low,poor,average
2023-24,1610612757,-1629014-1629028-1630625-1631200-1641739-,A. Simons - D. Ayton - D. Banton - K. Murray - T. Camara,52.3,10.9,120.7,109.8,102.35,low,good,fast
